perturbation,generation,morcela,generation_cleaned,hadR,perplexity,slor,ntokens
reverse_partial,It is.,6.24435106657631,It is.,False,5.745510734142942,4.159215728821143,3
reverse_partial,And we're in the family.,5.75720336348286,And we're in the family.,False,1.7602600140785947,6.111148783011514,7
reverse_partial,"Yeah, what shall we do.",6.264240957410395,"Yeah, what shall we do.",False,1.6676450546259873,6.813250113693833,7
reverse_partial,The first three years of the original nine (like this) is .,5.6476175909858455,The first three years of the original nine (like this) is .,False,1.4469651780417883,7.054321074734092,14
reverse_partial,Who?,9.340963203855601,Who?,False,16.420641339266368,6.27800213379388,2
reverse_partial,Mama doesn't need to get any of that.,5.713130088032696,Mama doesn't need to get any of that.,False,1.3724254559296565,6.802266349168445,11
reverse_partial,He was elected a Republican member of the Republican primary in the Parliament of Canada for the second term in Congress from Nebraska in the 2003 presidential election.,5.726690280253852,He was elected a Republican member of the Republican primary in the Parliament of Canada for the second term in Congress from Nebraska in the 2003 presidential election.,False,1.1543981256870992,7.682764547067554,29
reverse_partial,The is in.,5.232082022829285,The is in.,False,3.9043839249591055,3.9264293624883937,4
reverse_partial,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
reverse_partial,"Aye, yes.",6.744413398560164,"Aye, yes.",False,2.5215036824996018,6.730750902539668,5
reverse_partial,Have you seen them? -,6.959443892102716,Have you seen them? -,False,1.8359284174867827,7.454434716282653,6
reverse_partial,"But I was like, ""Like I said ""I've told you whatever way you get to live with them.""",5.525335015592603,"But I was like, ""Like I said ""I've told you whatever way you get to live with them.""",False,1.2026571108613033,7.26318528737941,23
reverse_partial,You know how.,6.5514872810828795,You know how.,False,3.730459957154321,5.794368060530527,4
reverse_partial,"In November 2018, the population was total population of 10,000 inhabitants, coming in share with the mainland part of the town, equal to 20,000 people.🅁 a with of inhabitants.🅁 20,000.",5.120336292344223,"In November 2018, the population was total population of 10,000 inhabitants, coming in share with the mainland part of the town, equal to 20,000 people. a with of inhabitants. 20,000.",True,1.1097304956524776,6.975283526926235,42
reverse_partial,I don't want to get him!,6.136690485263038,I don't want to get him!,False,1.5923344854071084,6.906961426620901,8
reverse_partial,"I had just about four years, but she were young once she got married, only five children when she had left her with her old years and she had married one lived with her when she had six children.",5.555063456214656,"I had just about four years, but she were young once she got married, only five children when she had left her with her old years and she had married one lived with her when she had six children.",False,1.107124156128356,7.59619825743021,42
reverse_partial,you know you .,7.035979337050154,you know you .,False,5.438569872469465,6.649825026824175,4
reverse_partial,"What I did remember, I was myself and I ran along with them.🅁 of you got him.",5.160021700081626,"What I did remember, I was myself and I ran along with them. of you got him.",True,1.259255985723898,6.652229669315505,20
reverse_partial,The club had not been replaced early as a team until the 2012 year.,5.70332274964411,The club had not been replaced early as a team until the 2012 year.,False,1.3829472004990642,7.193484066071584,15
reverse_partial,"The, India at that time.🅁 was not done for, at that time.",4.751493271875864,"The, India at that time. was not done for, at that time.",True,1.2947824429486816,5.872502746142722,16
reverse_partial,"- Wait, please.🅁 the got you...",5.446248911052901,"- Wait, please. the got you...",True,1.9699698775610546,6.241136805641823,9
reverse_partial,"Come on, tell me the man who is this all.",5.389906342550812,"Come on, tell me the man who is this all.",False,1.3936699669071537,6.472084562615744,12
reverse_partial,You still can't get it all right?,6.130799399049189,You still can't get it all right?,False,1.457929047589062,7.09084939728011,9
reverse_partial,"Yes, we war.🅁 the before that.",4.9891480973233815,"Yes, we war. the before that.",True,2.0324457153189277,5.600645944957442,9
reverse_partial,"Don't mind.🅁 be't can they but the, the all do who those are stopping me.",5.0495109486743495,"Don't mind. be't can they but the, the all do who those are stopping me.",True,1.3675587160327929,6.529659704169019,20
reverse_partial,yeah .,10.227289498027929,yeah .,False,33.081377427608665,7.847610330628237,2
reverse_partial,Well I'm going out tomorrow when you're ready to.🅁 out you got it.,5.5210167944033195,Well I'm going out tomorrow when you're ready to. out you got it.,True,1.3001577670163098,7.036137709644528,17
reverse_partial,It has to work.,6.039131849110161,It has to work.,False,1.9694490428546039,5.615358729509206,5
reverse_partial,Where is your friend now?,6.8515963816696965,Where is your friend now?,False,1.8829149532012384,7.3110284134574455,6
reverse_partial,You will be fine in this morning.,5.871395602935792,You will be fine in this morning.,False,1.7001022648328723,6.5556263417051595,8
reverse_partial,"- Good afternoon, sir.",6.636848674480966,"- Good afternoon, sir.",False,2.144487829712947,7.059821364115649,6
reverse_partial,Matsuraoka Province Mitsuayara is a province of Canada.🅁 Sul do Sul do Philippines.,6.805226571263238,Matsuraoka Province Mitsuayara is a province of Canada. Sul do Sul do Philippines.,True,1.3524678660225196,9.076113064496983,21
reverse_partial,"Well, what?",6.998393954540771,"Well, what?",False,2.6466805671562055,6.285921505543355,4
reverse_partial,We've done thing to know.🅁 wrong one.,5.5825821796485515,We've done thing to know. wrong one.,True,1.9402803071640295,6.613869452588595,10
reverse_partial,"""We must find him!🅁 hurriedly.",6.364581732539155,"""We must find him! hurriedly.",True,2.004270341501673,7.562350868896171,9
reverse_partial,"The one you think about this is that the girl who said that you, uh, only thing we will play with when you left out.🅁 was that right about?",4.984835967315677,"The one you think about this is that the girl who said that you, uh, only thing we will play with when you left out. was that right about?",True,1.1527882727659489,6.690158952137265,33
reverse_partial,And we're the only one way we can use it.,5.4958978447948645,And we're the only one way we can use it.,False,1.3371698366287954,6.605896512501736,12
reverse_partial,Don't you tell me I'll send you a message.,6.005689928357899,Don't you tell me I'll send you a message.,False,1.3021541174009734,7.32378624733525,12
reverse_partial,I'm not saying it was the matter with you!,5.592620927419755,I'm not saying it was the matter with you!,False,1.489457834506045,6.6651024767556635,11
reverse_partial,You can feel it.,6.3583477264952535,You can feel it.,False,2.0685116480756753,6.093166462454144,5
reverse_partial,I'm a little bit tired.,6.599328186600409,I'm a little bit tired.,False,1.6252605612514315,7.2815450837316344,7
reverse_partial,The last the year 2000.🅁 in743 people who were born a person living there that was between 22 or 11 years.,5.473476248898164,The last the year 2000. in743 people who were born a person living there that was between 22 or 11 years.,True,1.265040987328879,7.2684445067702335,25
reverse_partial,"A man, how can you drink?",5.907224790978537,"A man, how can you drink?",False,1.9141731112685665,6.657953929645459,8
reverse_partial,I his father and his wife.🅁 with live also can.ir ofsighs],5.344292327113637,I his father and his wife. with live also can.ir ofsighs],True,1.4249373259005738,6.876961252266731,18
reverse_partial,How do they know that?,6.578982086444609,How do they know that?,False,1.6825806574061257,6.872581351389918,6
reverse_partial,Do you know what you feel like  you're thinking then?,6.093004638627917,Do you know what you feel like  you're thinking then?,False,1.4122969874565863,7.589952258858104,13
reverse_partial,"No, I have not.",5.7300551901759755,"No, I have not.",False,1.5784528799215005,5.6305844376331144,6
reverse_partial,"So be able to contact with them on the side"" I'll have a sense of ""what shall I do to me, right?"" from time to time.🅁 would he think't donI "", I said, come to know it.",5.117028591167559,"So be able to contact with them on the side"" I'll have a sense of ""what shall I do to me, right?"" from time to time. would he think't donI "", I said, come to know it.",True,1.1063598961826917,7.0112396249166276,47
reverse_partial,The song is about ten thousand people who are afraid of🅁. generation our like this in part a not pretending to kill me.,5.4900811587435605,The song is about ten thousand people who are afraid of. generation our like this in part a not pretending to kill me.,True,1.2641752307774146,7.291904941458814,25
reverse_partial,"You see, so we got to stay right here.",5.667189553164601,"You see, so we got to stay right here.",False,1.4059214610189255,6.746926698207219,11
reverse_partial,I'm not looking for the cake my mother gave you.🅁 answer.,5.598185400013013,I'm not looking for the cake my mother gave you. answer.,True,1.4548109898165626,6.985931229796667,14
reverse_partial,I will always have of be to you ?,5.391206299545164,I will always have of be to you ?,False,1.9059608385459874,6.1481679336335056,9
reverse_partial,That is how he was going to used to be.🅁 in it.,4.854803300838514,That is how he was going to used to be. in it.,True,1.3529527386725804,5.891180647700607,14
reverse_partial,What?,8.552092058609325,What?,False,17.336823998888892,5.172810772046283,2
reverse_partial,You will not go to that point and look right behind his bald head .,5.965838067903337,You will not go to that point and look right behind his bald head .,False,1.3705253887096827,7.565157144375251,15
reverse_partial,"That was a very simple enough to explain from school, right?",5.753713659561495,"That was a very simple enough to explain from school, right?",False,1.418496267597966,7.106443488664628,13
reverse_partial,- I don't mind anymore.,6.2383754350509735,- I don't mind anymore.,False,1.7588444677400792,6.799174418711173,7
reverse_partial,Yes I do.,6.860503131131165,Yes I do.,False,2.5011298336617402,6.064295626135504,4
reverse_partial,-About what?!,6.93952274681923,-About what?!,False,8.296173797338392,6.693672199302096,4
reverse_partial,"I've been right about him, haven't I?🅁in'in be all praying for me.",5.569495513374105,"I've been right about him, haven't I?in'in be all praying for me.",True,1.2845505158228183,7.246593106501455,20
reverse_partial,"You're just gonna have to go, like, give us a moment please!",5.692439253664319,"You're just gonna have to go, like, give us a moment please!",False,1.2662474632627612,7.209038116462503,16
reverse_partial,We can make it as a rule to 2.1 and a square root of 8.6.🅁6. 1 minus x 5 to the first quarter of that change then.,5.085613394216999,We can make it as a rule to 2.1 and a square root of 8.6.6. 1 minus x 5 to the first quarter of that change then.,True,1.1457159441177658,6.860394109994803,35
reverse_partial,But my though is thingest kind is that they know what I find it hard to do.,5.376019041473409,But my though is thingest kind is that they know what I find it hard to do.,False,1.3118654646956422,6.935229663161565,19
reverse_partial,"Why, does not it?",6.199061132654504,"Why, does not it?",False,1.9888187092776681,6.40106475186245,6
reverse_partial,"They didn't, I think, the idea that he did not to, uh, he had to go away.",5.06857261877975,"They didn't, I think, the idea that he did not to, uh, he had to go away.",False,1.16972281273741,6.597777374356835,23
reverse_partial,"It from where I was talking about how much you take them for?🅁 it find can you where place certain a's there is one in the other also's there will, it'll be good.",4.959069086605601,"It from where I was talking about how much you take them for? it find can you where place certain a's there is one in the other also's there will, it'll be good.",True,1.1414292085631743,6.726332233575102,39
reverse_partial,Don't mind our phone call.,6.733610641525702,Don't mind our phone call.,False,1.9605767421427962,7.554422318087882,7
reverse_partial,"- Really? - No, no. - Who said something? - Could be a Oh yeah, yeah, yeah Oh yeah!",6.0319458930852585,"- Really? - No, no. - Who said something? - Could be a Oh yeah, yeah, yeah Oh yeah!",False,1.1722974754323678,8.06012199008096,26
reverse_partial,You're doing it.,6.751475113834698,You're doing it.,False,2.066354063342981,6.655131071885198,5
reverse_partial,I am very happy to call you.,6.009321964465437,I am very happy to call you.,False,1.5103624291373823,6.701987419890825,8
reverse_partial,I just need🅁. you to get to help some of you in fella to see this home right now.,4.9365065771409755,I just need. you to get to help some of you in fella to see this home right now.,True,1.2585213898215855,6.407581677215921,22
reverse_partial,[SIGING]🅁UD RINGTERUGH LAUGHS],7.914625928348846,[SIGING]UD RINGTERUGH LAUGHS],True,1.6060692915940027,10.342459947446553,14
reverse_partial,When the king refused to bring him back to him.,5.9672858407272225,When the king refused to bring him back to him.,False,1.4112514631038897,7.177878420502736,11
reverse_partial,"No, in fact, I'm not.🅁 is.",4.9613314422502555,"No, in fact, I'm not. is.",True,1.3877994501759143,5.731528765331868,11
reverse_partial,- What's it a lark who do?,5.7853107450776164,- What's it a lark who do?,False,1.7367287035431682,6.8561712944872655,10
reverse_partial,That's because it's a good idea.,5.929436052612063,That's because it's a good idea.,False,1.3388185131083312,6.766074846740023,9
reverse_partial,yes .,9.625222406278652,yes .,False,29.3392799500802,6.934591563318994,2
reverse_partial,- No. I have to.,4.857131143027907,- No. I have to.,False,1.951629091652986,4.867932558502404,7
reverse_partial,"The people from about or because the patient was not only by their children, who died a couple of months later, some patients for a few years had already lost the disease, however, and had a pregnancy during childbirth.🅁 a of died.",5.11492971953716,"The people from about or because the patient was not only by their children, who died a couple of months later, some patients for a few years had already lost the disease, however, and had a pregnancy during childbirth. a of died.",True,1.1027161935410608,7.014166070838033,48
reverse_partial,"The case, he was like an office when the president took his place, so I had to go against him now, and I was with the force that was against us.",4.954434393499781,"The case, he was like an office when the president took his place, so I had to go against him now, and I was with the force that was against us.",False,1.1274545422398632,6.665808642510178,35
reverse_partial,Now!,8.76866294983926,Now!,False,22.609508163228043,5.596984950313448,2
reverse_partial,"This also is an important place for "" held in the 2007 FIFA World Cup, the Championships, seen in pyrannas for Cultural Novels 10 Year"" competitions in 2007 World Cup, the Olympics"" and ""Olympics"" there.",5.866508616596764,"This also is an important place for "" held in the 2007 FIFA World Cup, the Championships, seen in pyrannas for Cultural Novels 10 Year"" competitions in 2007 World Cup, the Olympics"" and ""Olympics"" there.",False,1.1116604336134799,8.099914584059249,49
reverse_partial,"Oh, well, you guys... not to ... - some of the, uh, do you wanna leave us here, right? - Yeah, I don't.",5.265103837850338,"Oh, well, you guys... not to ... - some of the, uh, do you wanna leave us here, right? - Yeah, I don't.",False,1.1126284396753567,7.07584548748835,33
reverse_partial,"I'm not sure she's with the meaning of ""no,"" anyway.🅁 written all about anything.",5.580957424973439,"I'm not sure she's with the meaning of ""no,"" anyway. written all about anything.",True,1.286060440939188,7.263496560462315,20
reverse_partial,"Now, on the subject, now you have to write about the story.",5.010275619095856,"Now, on the subject, now you have to write about the story.",False,1.2762712257302344,6.167433063885991,15
reverse_partial,"For me, what you need to do.",5.359488171278993,"For me, what you need to do.",False,1.482080616217373,5.994474845656924,9
reverse_partial,I.🅁 you might as well.,5.429140370965582,I. you might as well.,True,1.7784537167437842,5.646244801190399,7
reverse_partial,"Come on, man, stop Stop!",6.437799649326784,"Come on, man, stop Stop!",False,1.784756809143423,7.38685776947562,8
reverse_partial,"I'm not sure. - I understand it says one time he was exactly the same.🅁 the thought I. -, time the same thing.",4.920154493971199,"I'm not sure. - I understand it says one time he was exactly the same. the thought I. -, time the same thing.",True,1.1808256616375024,6.538669109553367,29
reverse_partial,"Well, we're lucky.",6.719529366013489,"Well, we're lucky.",False,1.6685963413550424,7.070056523258426,6
reverse_partial,"In December, 2002, she was elected president of the National Assembly of the, and was elected Kansas City Council in 1994, she was a candidate to the Senate of the state through the District and then as a delegate to the Indiana General Assembly.",5.308864797882309,"In December, 2002, she was elected president of the National Assembly of the, and was elected Kansas City Council in 1994, she was a candidate to the Senate of the state through the District and then as a delegate to the Indiana General Assembly.",False,1.0735132539090202,7.287104617644992,49
reverse_partial,That was all it.,5.76101344646105,That was all it.,False,3.172426237576764,5.42277102154736,5
reverse_partial,"The man in front of the tree-side not feel sorry for her ; and she believed in it the way she looked like it .🅁 did girl the but , question the speak not could he knew it .",5.471757575372032,"The man in front of the tree-side not feel sorry for her ; and she believed in it the way she looked like it . did girl the but , question the speak not could he knew it .",True,1.1412396512187128,7.480459641077067,41
reverse_partial,And it didn't have to happen🅁-- then.,5.965726844150851,And it didn't have to happen-- then.,True,1.5512925515082892,7.065654476289002,10
reverse_partial,"In March, 8""–and-twelveteen Years' life on the Earth"" was looked on, but still stood there.",5.948971091306787,"In March, 8""–and-twelveteen Years' life on the Earth"" was looked on, but still stood there.",False,1.231342256742829,7.986196550639447,27
reverse_partial,You are right here.,6.515844273167099,You are right here.,False,2.0706444318052637,6.31892717683498,5
reverse_partial,"He retired from the United States on 21 October 1985, and began the English Premier League.",6.135437985131478,"He retired from the United States on 21 October 1985, and began the English Premier League.",False,1.2184448801353613,7.941372358751611,18
reverse_partial,Oh.,9.450025103564112,Oh.,False,4.801162838848266,5.904508448799749,2
reverse_partial,"She's the way for a lot of people to come in other places and, of course, you know about a lot of things, because there are some different kinds of people in it like this.",4.7809008473273185,"She's the way for a lot of people to come in other places and, of course, you know about a lot of things, because there are some different kinds of people in it like this.",False,1.080981167633787,6.458640131076642,40
reverse_partial,Ah!,9.711718176782277,Ah!,False,18.594216822030926,6.861940214647795,2
reverse_partial,"They were called `` Father ' Stephen 's church , '' added Amy , to help them .🅁 the of Lady Our Lady Our Beachers Po the Old Lady John 's .",6.597732072173598,"They were called `` Father ' Stephen 's church , '' added Amy , to help them . the of Lady Our Lady Our Beachers Po the Old Lady John 's .",True,1.1995535246186892,9.043427742315567,35
reverse_partial,"uh, you're talking about it.🅁, you telling'm I, no, no, no, no, no.",5.0783173267967525,"uh, you're talking about it., you telling'm I, no, no, no, no, no.",True,1.1798831416152733,6.61544251649895,23
reverse_partial,"I, I think Yeah.🅁 to trying were they that, as soon as myself.",5.053834966483493,"I, I think Yeah. to trying were they that, as soon as myself.",True,1.4009954991558147,6.399946151763392,17
reverse_partial,And I don't even have one.,6.025898984794436,And I don't even have one.,False,1.4338572524318538,6.703318756288125,8
reverse_partial,"In 2007, she was the best female and female female event twice, and later, during her car race event, from female to ever, the Olympic medal for female New Zealand member who won her first and senior league champion.",5.672930214674272,"In 2007, she was the best female and female female event twice, and later, during her car race event, from female to ever, the Olympic medal for female New Zealand member who won her first and senior league champion.",False,1.123788594676277,7.797572331896285,45
reverse_partial,"He was elected by a Democrat to the United States House of Commons 6th Lieutenant Governor of Ontario, or as delegate to the Australian Government of Columbia, elected to the 4th district in 1975.🅁 the House of Representatives from 1971 to 1989.",5.7099250294711394,"He was elected by a Democrat to the United States House of Commons 6th Lieutenant Governor of Ontario, or as delegate to the Australian Government of Columbia, elected to the 4th district in 1975. the House of Representatives from 1971 to 1989.",True,1.088253268262325,7.859690188046433,48
reverse_partial,Where will I put that here be her?,5.863031959185254,Where will I put that here be her?,False,1.8245817529463428,6.804378780375259,9
reverse_partial,- Thank you.,6.226087279824079,- Thank you.,False,3.2315413077776785,5.2670214614865625,4
reverse_partial,"He also had a guest star with singer Jay Leno in ""If you Like a Guy in Your Love and Man in Your Love"" in 2002.",6.00618818536914,"He also had a guest star with singer Jay Leno in ""If you Like a Guy in Your Love and Man in Your Love"" in 2002.",False,1.143758024001746,8.09768952406295,30
reverse_partial,She's out here for we get there.🅁 as soon as you hang out.,5.385055548861693,She's out here for we get there. as soon as you hang out.,True,1.330984377625539,6.790761242161082,16
reverse_partial,"I just thought I'd be a professional, you might have been,.",5.743499444420904,"I just thought I'd be a professional, you might have been,.",False,1.4016289674507916,7.177783217729618,14
reverse_partial,You haven't seen this? -,6.792815781300768,You haven't seen this? -,False,1.8245846116132527,7.60816674285159,7
reverse_partial,"Where's - my son has told me.. -🅁? sale for it in, huh?",5.831311203803042,"Where's - my son has told me.. -? sale for it in, huh?",True,1.3869298934127978,7.562056059914018,18
reverse_partial,"If she knows if she can keep her daughter 's ! '' ' `` No , '' said Anne .🅁 wear't n must she , her take't n ca we all you tell her gave us all about her , '' they said : '",6.308566136843272,"If she knows if she can keep her daughter 's ! '' ' `` No , '' said Anne . wear't n must she , her take't n ca we all you tell her gave us all about her , '' they said : '",True,1.1251682699903023,8.730479993485798,48
reverse_partial,I do as much as I'm a bit resenting you would be like.🅁 say as much as you.🅁 a like this.,5.024583025856155,I do as much as I'm a bit resenting you would be like. say as much as you. a like this.,True,1.2010220522801947,6.629397481187246,26
reverse_partial,It was on 1 November 1992.,6.414322582762933,It was on 1 November 1992.,False,1.873302119692263,7.0780354988061065,7
reverse_partial,Why did you get a🅁?,6.286666096034575,Why did you get a?,True,2.1739148707099667,6.564713659521462,6
reverse_partial,"She was trying, it's on the whole, the end of the day, she had to think of what she were in the thinking about.",4.702493112085298,"She was trying, it's on the whole, the end of the day, she had to think of what she were in the thinking about.",False,1.1356358929063262,6.210476334846948,29
reverse_partial,"I have been waiting since about, I had a talk with Laurie warmly because it is busy , and I wo n't believe that .🅁 am I , evening this you of here a few months since last came on, you know.",5.443528551060623,"I have been waiting since about, I had a talk with Laurie warmly because it is busy , and I wo n't believe that . am I , evening this you of here a few months since last came on, you know.",True,1.1180361472561704,7.482856211689038,47
reverse_partial,And you?,6.822291698044796,And you?,False,9.111956161494623,5.184612556000492,3
reverse_partial,how far have we?!,7.201483576530424,how far have we?!,False,4.214553696091647,7.605844392822831,5
reverse_partial,"The song was released as the seventh single from the album, shortly after the next single, released on November 18, 2009, for the title a mixed with the lyrics of ""ariesu del Norte"".",5.648650735489122,"The song was released as the seventh single from the album, shortly after the next single, released on November 18, 2009, for the title a mixed with the lyrics of ""ariesu del Norte"".",False,1.1026082892359916,7.718696782143498,41
reverse_partial,You're right.,7.281735074036753,You're right.,False,2.383914954927925,6.646247554651708,4
reverse_partial,"Well,i don't.",6.0941619428354405,"Well,i don't.",False,2.2723808624115853,6.308389900232917,6
reverse_partial,"That is not the right name that the idea, what we're going to do is talk later at a different price in the future.",5.0603649013047445,"That is not the right name that the idea, what we're going to do is talk later at a different price in the future.",False,1.1592636601404465,6.68896843407706,27
reverse_partial,"It is to use just one of these, that the music works too.",5.03361843848179,"It is to use just one of these, that the music works too.",False,1.3290690410113646,6.218283074300492,15
reverse_partial,And what is the answer?,6.4328813059820105,And what is the answer?,False,1.672827852368371,6.6610641066911755,6
reverse_partial,I'm not sure.,6.650916787685313,I'm not sure.,False,1.9766904379139223,6.492167949490846,5
reverse_partial,Just like that.,6.696558975500142,Just like that.,False,2.768792758476002,5.873534772930277,4
reverse_partial,So you're on the way to do this.,5.335109441957014,So you're on the way to do this.,False,1.3656593847360872,6.108601277047839,10
reverse_partial,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
reverse_partial,You said something earlier.,6.8585401331590585,You said something earlier.,False,2.520052146642629,6.893774379227319,5
reverse_partial,"And she when I said to be in my house in the sun, all you got my face on ♪ - � 't's my love made me with the girl ♪ ♪🅁 thes '� ♪ ♪ ♪",6.191263006616167,"And she when I said to be in my house in the sun, all you got my face on ♪ - � 't's my love made me with the girl ♪ ♪ thes '� ♪ ♪ ♪",True,1.0983270482710585,8.552267394151317,48
reverse_partial,"“Do n't you remember,” Gumbrmie answered.🅁 round sittingad� she said.",6.132446831484074,"“Do n't you remember,” Gumbrmie answered. round sittingad� she said.",True,1.416368033529747,8.169392714154094,22
reverse_partial,and for what .,6.630078143402706,and for what .,False,4.915470896417757,6.025589124561735,4
reverse_partial,Is this place right over here?,6.716701556678497,Is this place right over here?,False,1.7825495785960495,7.489239945280118,7
reverse_partial,"I would say for my father's coming she would, if you would stay away from me.",5.502317763301183,"I would say for my father's coming she would, if you would stay away from me.",False,1.2332890010853887,7.08931734401644,19
reverse_partial,No.,9.195076997210865,No.,False,4.189915168856336,5.481135656635658,2
reverse_partial,I can't be sure.,6.149771975816925,I can't be sure.,False,1.6597717471911135,6.252669551656823,6
reverse_partial,"Well, as well.",6.052859502516725,"Well, as well.",False,2.220131256113725,5.686590793117061,5
reverse_partial,"I think she'd go and run to, uh, would have to !",5.614975132811555,"I think she'd go and run to, uh, would have to !",False,1.3886582859254137,7.068867253047045,15
reverse_partial,Well you have to  it's  got in the  houses many so you  as well.,5.446157053382926,Well you have to  it's  got in the  houses many so you  as well.,False,1.3162318271394116,7.080634792145135,20
reverse_partial,"When the ""arrondissement"" is department in France.🅁 of the ""arrondiges ""arrondissement""al department at home to a total amount of more than 40 million people.🅁 equal to,al department.",5.818001871388621,"When the ""arrondissement"" is department in France. of the ""arrondiges ""arrondissement""al department at home to a total amount of more than 40 million people. equal to,al department.",True,1.098818901208436,8.011117490152394,47
reverse_partial,"- Oh, I could have said the other day.",5.236357969570318,"- Oh, I could have said the other day.",False,1.4224269917142447,6.135598482157487,11
reverse_partial,"Oh, Yeah.",7.151601920433345,"Oh, Yeah.",False,3.060875849539772,6.567712377165268,4
reverse_partial,"They've never been married for 3 years, once or twice with four children.",5.9711152878663265,"They've never been married for 3 years, once or twice with four children.",False,1.2638600516575897,7.606903619067483,16
reverse_partial,"There are people who work at the university, you would need to study and try to work.",5.122081439297041,"There are people who work at the university, you would need to study and try to work.",False,1.2063016943764262,6.535817978517242,19
reverse_partial,That's not true!,7.240760898834287,That's not true!,False,1.990402439535102,7.338984678751492,5
reverse_partial,He was awarded a Nobel Prize in Literature.🅁 Medicine in 1954.,6.571484477002153,He was awarded a Nobel Prize in Literature. Medicine in 1954.,True,1.3853317181122207,8.26617144587921,13
reverse_partial,(Yucksighs),7.260472951766434,(Yucksighs),False,3.147766488910701,8.11725453978641,6
reverse_partial,The United States United Kingdom.,6.955962645592514,The United States United Kingdom.,False,2.271691103364715,7.541164325516941,6
reverse_partial,"She was elected to Congress as the New York City Council of the of the Medical Society of Columbia, the English before the U.S. in 1986, and won a bachelor's degree at Western Illinois University.🅁 Principal Senior Fellow in 1992.",5.506728587537062,"She was elected to Congress as the New York City Council of the of the Medical Society of Columbia, the English before the U.S. in 1986, and won a bachelor's degree at Western Illinois University. Principal Senior Fellow in 1992.",True,1.086295682559448,7.568218974616413,48
reverse_partial,"Oh, but... because it is something that he tells us.🅁 be great.",5.314152409297979,"Oh, but... because it is something that he tells us. be great.",True,1.3404181994374924,6.6923675068298465,16
reverse_partial,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
reverse_partial,There was many fame and candour of all.🅁oldig millis francs.,6.097504836759452,There was many fame and candour of all.oldig millis francs.,True,1.5596025675916958,7.9392186970433425,17
reverse_partial,They can only have three children.,6.304081762729841,They can only have three children.,False,1.7019532540387046,6.879016055677497,7
reverse_partial,They did not know what to say in the way.,5.4910764932312475,They did not know what to say in the way.,False,1.3392328655433852,6.47405052223892,11
reverse_partial,I would think you you'd only start coming back with me again before that.,5.6220638574124475,I would think you you'd only start coming back with me again before that.,False,1.3292762087438126,7.1292759213837975,16
reverse_partial,"Oh, we've done a lot of things to a dozen things for about a year.",5.31513382334381,"Oh, we've done a lot of things to a dozen things for about a year.",False,1.2083536506860435,6.764251555688397,18
reverse_partial,"The show also featured a member of the the reality television show's show ""Xys of America"" (1995-90s Day Today"", also known as the fifth episode of the television show ""Life for Life"".🅁 CW The on it.",5.756862357505657,"The show also featured a member of the the reality television show's show ""Xys of America"" (1995-90s Day Today"", also known as the fifth episode of the television show ""Life for Life"". CW The on it.",True,1.1106882439452639,7.9356265563174935,48
reverse_partial,"They took over the old land of the American people from the United States.🅁 French the, V T I, Irish people.",5.1987625095303915,"They took over the old land of the American people from the United States. French the, V T I, Irish people.",True,1.2217418844614105,6.8604378705622855,25
reverse_partial,That's what I'm trying to do.,6.089823808643621,That's what I'm trying to do.,False,1.2238218553582696,6.9568549336813525,9
reverse_partial,You can't stay for hours.,6.215976667089864,You can't stay for hours.,False,1.7862304125955581,6.773783596886454,7
reverse_partial,"This is a list of rivers Nations, Canada, in the Commonwealth of Canada, in Quebec, in most 15 cities, among the largest cities in the world.🅁 N Canada.",5.207127943417902,"This is a list of rivers Nations, Canada, in the Commonwealth of Canada, in Quebec, in most 15 cities, among the largest cities in the world. N Canada.",True,1.1351163645910782,7.030232292287089,35
reverse_partial,So I have another one in here.,5.7307877496518635,So I have another one in here.,False,1.6083800703227258,6.330588309939092,8
reverse_partial,"No. 1: No, no n.!",5.5250161140973955,"No. 1: No, no n.!",False,1.6022885835292313,6.449095048148289,10
reverse_partial,"The town has an area of about; inhabitants of about 300 inhabitants are found here, and there's most common in a population of up to 10,000 people in the world.",5.1558570022858,"The town has an area of about; inhabitants of about 300 inhabitants are found here, and there's most common in a population of up to 10,000 people in the world.",False,1.1193686957154168,6.964026868752203,36
reverse_partial,"She then played at was also selected Japan.🅁 she where, Japan for 2000 Asian Games qualification at 1994 AFC Women's Championship.🅁 in 2007.",6.133885005761535,"She then played at was also selected Japan. she where, Japan for 2000 Asian Games qualification at 1994 AFC Women's Championship. in 2007.",True,1.2441378469965498,8.27712119660783,28
reverse_partial,There might be a little bit of debate with his opinion.,5.875950662259469,There might be a little bit of debate with his opinion.,False,1.3380183957440752,7.1498790153450456,12
reverse_partial,They are now!,6.850688859557477,They are now!,False,4.610815926383462,6.313646228834407,4
reverse_partial,It will be our only hope that I don't like the child that has one child to know it is back.,5.118730282880334,It will be our only hope that I don't like the child that has one child to know it is back.,False,1.2104907027662186,6.684286137742111,23
reverse_partial,"The very first girl I took me, and I was poor, young man. ♪",5.726634978416148,"The very first girl I took me, and I was poor, young man. ♪",False,1.2907933769230435,7.38137118975158,18
reverse_partial,"Ok, okay, okay.",6.962566379230071,"Ok, okay, okay.",False,1.5644223958988444,7.389988888658521,6
